php-src,C,5416.5260353333,2191,12133,4088,28.578106,
Faker,PHP,4258.8682863333,2071,11068,1700,8.604859,
yii2,PHP,5342.250038,1949,10338,5651,37.750114,1
grpc,C,4078.5750493333,920,10147,2080,8.725148,1
composer,PHP,4754.3818866667,2199,9519,4707,37.14566,
guzzle,PHP,3583.8873816667,2299,9290,1449,12.662145,
PHPMailer,PHP,4632.778829,2123,8901,4963,34.336487,
phabricator,PHP,3241.3879993333,2337,8521,1170,33.163998,
PHPExcel,PHP,3806.9468016667,1823,8518,2870,32.840405,
cphalcon,PHP,3218.2157146667,2028,8102,1523,29.647144,
piwik,PHP,2896.992749,2269,7409,1263,18.978247,
framework,PHP,3940.2928033333,1617,7400,4379,41.87841,
cakephp,PHP,3454.156194,2595,7136,3206,20.468582,
Mobile-Detect,PHP,2965.7725482,1749,6999,1893,5.3176446,
grav,PHP,2540.960425,1048,6973,632,17.881275,
Cachet,PHP,2412.7044836667,942,6473,738,27.113451,
flarum,ApacheConf,2319.33685,898,6252,670,36.01055,
phpunit,PHP,2544.4715066667,2730,6161,1434,38.41452,
swoole-src,C,2592.712735,1790,6048,1706,24.138205,
oh-my-zsh,Shell,22463.742715833,2848,54798,12588,5.2281475,
laravel,PHP,14490.413115333,2199,32696,10728,47.239346,
jQuery-File-Upload,JavaScript,11362.309943333,2388,26867,7215,4.92983,
symfony,PHP,6748.67124,2719,14667,5557,22.01372,
hhvm,C++,5766.1144466667,2721,14585,2672,41.34334,
CodeIgniter,PHP,7189.9073333333,2127,14560,6920,89.722,
DesignPatternsPHP,PHP,5171.3501523333,2124,12773,2715,26.050457,
php-src,C,5416.5260353333,2191,12133,4088,28.578106,
Faker,PHP,4258.8663303333,2071,11068,1700,8.598991,
yii2,PHP,5342.25004,1949,10338,5651,37.75012,1
grpc,C,4078.5837786667,920,10147,2080,8.751336,1
composer,PHP,4754.381888,2199,9519,4707,37.145664,
guzzle,PHP,3583.8845033333,2299,9290,1449,12.65351,
PHPMailer,PHP,4632.771061,2123,8901,4963,34.313183,
phabricator,PHP,3241.388,2337,8521,1170,33.164,
PHPExcel,PHP,3806.9468016667,1823,8518,2870,32.840405,
cphalcon,PHP,3218.1325543333,2028,8102,1523,29.397663,
piwik,PHP,2896.9927496667,2269,7409,1263,18.978249,
framework,PHP,3940.2928046667,1617,7400,4379,41.878414,
cakephp,PHP,3454.1561933333,2595,7136,3206,20.46858,
Mobile-Detect,PHP,2965.7725482,1749,6999,1893,5.3176446,
grav,PHP,2540.9604243333,1048,6973,632,17.881273,
Cachet,PHP,2412.7044823333,942,6473,738,27.113447,
flarum,ApacheConf,2319.363444,898,6252,670,36.090332,1
phpunit,PHP,2544.4998753333,2730,6161,1434,38.499626,
swoole-src,C,2592.7127353333,1790,6048,1706,24.138206,
oh-my-zsh,Shell,22463.742715833,2848,54798,12588,5.2281475,
laravel,PHP,14490.413115333,2199,32696,10728,47.239346,
jQuery-File-Upload,JavaScript,11362.309943333,2388,26867,7215,4.92983,
symfony,PHP,6748.67124,2719,14667,5557,22.01372,
hhvm,C++,5766.114451,2721,14585,2672,41.343353,1
CodeIgniter,PHP,7189.9073333333,2127,14560,6920,89.722,
DesignPatternsPHP,PHP,5171.3501523333,2124,12773,2715,26.050457,
php-src,C,5416.5260383333,2191,12133,4088,28.578115,
Faker,PHP,4258.8663303333,2071,11068,1700,8.598991,
yii2,PHP,5342.25004,1949,10338,5651,37.75012,1
grpc,C,4078.5837786667,920,10147,2080,8.751336,1
composer,PHP,4754.381888,2199,9519,4707,37.145664,
guzzle,PHP,3583.8845033333,2299,9290,1449,12.65351,
PHPMailer,PHP,4632.771061,2123,8901,4963,34.313183,
phabricator,PHP,3241.388,2337,8521,1170,33.164,
PHPExcel,PHP,3806.946804,1823,8518,2870,32.840412,
cphalcon,PHP,3218.1325543333,2028,8102,1523,29.397663,
piwik,PHP,2896.9927496667,2269,7409,1263,18.978249,
framework,PHP,3940.2928046667,1617,7400,4379,41.878414,
cakephp,PHP,3454.1561953333,2595,7136,3206,20.468586,
Mobile-Detect,PHP,2965.7725482,1749,6999,1893,5.3176446,
grav,PHP,2540.9604263333,1048,6973,632,17.881279,
Cachet,PHP,2412.7044856667,942,6473,738,27.113457,
flarum,ApacheConf,2319.363444,898,6252,670,36.090332,1
phpunit,PHP,2544.4998753333,2730,6161,1434,38.499626,
swoole-src,C,2592.7127353333,1790,6048,1706,24.138206,
oh-my-zsh,Shell,22463.743905,2848,54798,12588,5.231715,1
laravel,PHP,14490.378306667,2199,32696,10728,47.13492,
jQuery-File-Upload,JavaScript,11362.311064667,2388,26867,7215,4.933194,1
symfony,PHP,6748.6550183333,2719,14667,5557,21.965055,
hhvm,C++,5766.11445,2721,14585,2672,41.34335,1
CodeIgniter,PHP,7190.1611366667,2127,14560,6920,90.48341,
DesignPatternsPHP,PHP,5171.423844,2124,12773,2715,26.271532,
php-src,C,5416.5260383333,2191,12133,4088,28.578115,
Faker,PHP,4258.8682863333,2071,11068,1700,8.604859,
yii2,PHP,5342.25004,1949,10338,5651,37.75012,1
grpc,C,4078.5750503333,920,10147,2080,8.725151,1
composer,PHP,4754.381888,2199,9519,4707,37.145664,
guzzle,PHP,3583.8873816667,2299,9290,1449,12.662145,
PHPMailer,PHP,4632.778829,2123,8901,4963,34.336487,
phabricator,PHP,3241.388,2337,8521,1170,33.164,
PHPExcel,PHP,3806.946804,1823,8518,2870,32.840412,
cphalcon,PHP,3218.2157146667,2028,8102,1523,29.647144,
piwik,PHP,2896.9927496667,2269,7409,1263,18.978249,
framework,PHP,3940.2928046667,1617,7400,4379,41.878414,
cakephp,PHP,3454.1561946667,2595,7136,3206,20.468584,
Mobile-Detect,PHP,2965.7725485,1749,6999,1893,5.3176455,
grav,PHP,2540.9604256667,1048,6973,632,17.881277,
Cachet,PHP,2412.7044843333,942,6473,738,27.113453,
flarum,ApacheConf,2319.33685,898,6252,670,36.01055,
phpunit,PHP,2544.4715066667,2730,6161,1434,38.41452,
swoole-src,C,2592.7127353333,1790,6048,1706,24.138206,
oh-my-zsh,Shell,22463.742715833,2848,54798,12588,5.2281475,
laravel,PHP,14490.413115333,2199,32696,10728,47.239346,
jQuery-File-Upload,JavaScript,11362.309943333,2388,26867,7215,4.92983,
symfony,PHP,6748.67124,2719,14667,5557,22.01372,
hhvm,C++,5766.11445,2721,14585,2672,41.34335,1
CodeIgniter,PHP,7189.9073383333,2127,14560,6920,89.722015,
DesignPatternsPHP,PHP,5171.3501533333,2124,12773,2715,26.05046,
php-src,C,5416.5260383333,2191,12133,4088,28.578115,
Faker,PHP,4258.8663303333,2071,11068,1700,8.598991,
yii2,PHP,5342.250038,1949,10338,5651,37.750114,1
grpc,C,4078.5837796667,920,10147,2080,8.751339,1
composer,PHP,4754.3818866667,2199,9519,4707,37.14566,
guzzle,PHP,3583.8845033333,2299,9290,1449,12.65351,
PHPMailer,PHP,4632.7710633333,2123,8901,4963,34.31319,
phabricator,PHP,3241.3879993333,2337,8521,1170,33.163998,
PHPExcel,PHP,3806.9468016667,1823,8518,2870,32.840405,
cphalcon,PHP,3218.1325563333,2028,8102,1523,29.397669,
piwik,PHP,2896.992749,2269,7409,1263,18.978247,
framework,PHP,3940.2928033333,1617,7400,4379,41.87841,
cakephp,PHP,3454.1561946667,2595,7136,3206,20.468584,
Mobile-Detect,PHP,2965.7725483333,1749,6999,1893,5.317645,
grav,PHP,2540.9604256667,1048,6973,632,17.881277,
Cachet,PHP,2412.7044843333,942,6473,738,27.113453,
flarum,ApacheConf,2319.363444,898,6252,670,36.090332,1
phpunit,PHP,2544.4998753333,2730,6161,1434,38.499626,
swoole-src,C,2592.712735,1790,6048,1706,24.138205,
oh-my-zsh,Shell,22463.743905333,2848,54798,12588,5.231716,1
laravel,PHP,14490.378306667,2199,32696,10728,47.13492,
jQuery-File-Upload,JavaScript,11362.311065,2388,26867,7215,4.933195,1
symfony,PHP,6748.6550183333,2719,14667,5557,21.965055,
hhvm,C++,5766.11445,2721,14585,2672,41.34335,1
CodeIgniter,PHP,7190.1611466667,2127,14560,6920,90.48344,
DesignPatternsPHP,PHP,5171.4238453333,2124,12773,2715,26.271536,
php-src,C,5416.5260383333,2191,12133,4088,28.578115,
Faker,PHP,4258.8682866667,2071,11068,1700,8.60486,
yii2,PHP,5342.250038,1949,10338,5651,37.750114,1
grpc,C,4078.5750513333,920,10147,2080,8.725154,1
composer,PHP,4754.3818866667,2199,9519,4707,37.14566,
guzzle,PHP,3583.8873823333,2299,9290,1449,12.662147,
PHPMailer,PHP,4632.77883,2123,8901,4963,34.33649,
phabricator,PHP,3241.3879993333,2337,8521,1170,33.163998,
PHPExcel,PHP,3806.9468016667,1823,8518,2870,32.840405,
cphalcon,PHP,3218.2157166667,2028,8102,1523,29.64715,
piwik,PHP,2896.992749,2269,7409,1263,18.978247,
framework,PHP,3940.2928033333,1617,7400,4379,41.87841,
cakephp,PHP,3454.1561946667,2595,7136,3206,20.468584,
Mobile-Detect,PHP,2965.7725483333,1749,6999,1893,5.317645,
grav,PHP,2540.9604256667,1048,6973,632,17.881277,
Cachet,PHP,2412.7044843333,942,6473,738,27.113453,
flarum,ApacheConf,2319.33685,898,6252,670,36.01055,
phpunit,PHP,2544.4715066667,2730,6161,1434,38.41452,
swoole-src,C,2592.712735,1790,6048,1706,24.138205,
